,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
7790,False,/fvrGb6zfQaQ8RD9pC8o9vv1b7W2.jpg,"['Adventure', 'Family', 'Fantasy']",76285,en,Percy Jackson: Sea of Monsters,"In their quest to confront the ultimate evil, Percy and his friends battle swarms of mythical creatures to find the mythical Golden Fleece and to stop an ancient evil from rising.",22.03,/3SihRXlGUq1gcaq4j8tkzRLVwIU.jpg,2013-08-07,Percy Jackson: Sea of Monsters,False,6.028,5146
7791,False,/7ZmZxar3bYORcl0TPA4oceyxcaE.jpg,"['Animation', 'Action', 'Comedy', 'Family']",10555,en,Shark Tale,"Oscar is a small fish whose big aspirations often get him into trouble. Meanwhile, Lenny is a great white shark with a surprising secret that no sea creature would guess: He's a vegetarian. When a lie turns Oscar into an improbable hero and Lenny becomes an outcast, the two form an unlikely friendship.",44.085,/r08DpyPyhXcJTfNZAICNGMzcQ8l.jpg,2004-09-20,Shark Tale,False,6.028,6356
7792,False,/t5p87zY3MKSOHFIwOBbwmjxA5rS.jpg,"['Family', 'Comedy', 'Action']",382598,fr,À fond,"A family together with their grandpa go on a vacation, when their new car won't stop and it nearly escapes crashing into a hundred cars.",13.829,/hrExpoA2E2bCrSZ6VPWHHdzY2y.jpg,2016-11-11,Full Speed,False,6.027,640
7793,False,/th26RNksfM9nn7DPH06OqiV6BA2.jpg,"['Action', 'Adventure', 'Fantasy']",311324,en,The Great Wall,European mercenaries searching for black powder become embroiled in the defense of the Great Wall of China against a horde of monstrous creatures.,67.705,/p70dq1YxabemdZDm5K6Q8G10wSn.jpg,2016-12-16,The Great Wall,False,6.027,5149
7794,False,/xXDLc0BPwiJeHBT8YlvGodxhaEh.jpg,['Action'],290764,en,Tracers,"Wanted by the mafia, a New York City bike messenger escapes into the world of parkour after meeting a beautiful stranger.",20.242,/2XoazCkD4gRlqkJK7q6TOTUx1ta.jpg,2015-01-15,Tracers,False,6.0,1073
7795,False,/jFINtstDUh0vHOGImpMAmLrPcXy.jpg,"['Action', 'Horror', 'Comedy']",643586,en,Willy's Wonderland,"When his car breaks down, a quiet loner agrees to clean an abandoned family fun center in exchange for repairs. He soon finds himself waging war against possessed animatronic mascots while trapped inside Willy's Wonderland.",20.682,/keEnkeAvifw8NSEC4f6WsqeLJgF.jpg,2021-02-12,Willy's Wonderland,False,6.0,1000
7796,False,/vYbSNn5u1YzoBE0akLRCTZN5k7m.jpg,"['Comedy', 'Drama']",309242,en,Mississippi Grind,"Gerry is a talented but down-on-his-luck gambler whose fortunes begin to change when he meets Curtis, a younger, highly charismatic poker player.  The two strike up an immediate friendship and Gerry quickly persuades his new friend to accompany him on a road trip to a legendary high stakes poker game in New Orleans. As they make their way down the Mississippi River, Gerry and Curtis manage to find themselves in just about every bar, racetrack, casino, and pool hall they can find, experiencing both incredible highs and dispiriting lows, but ultimately forging a deep and genuine bond that will stay with them long after their adventure is over.",15.791,/vS3Bc6BiuZtAbSQpKhhRzPa7c2d.jpg,2015-07-04,Mississippi Grind,False,6.0,516
7797,False,/4xGuNyCX46pwEpdQISRYiaBXEN7.jpg,"['Crime', 'Thriller']",64689,en,Killing Them Softly,"Jackie Cogan is an enforcer hired to restore order after three dumb guys rob a Mob protected card game, causing the local criminal economy to collapse.",21.141,/heaz45kpFa4Oa7iLis0OBas68ls.jpg,2012-07-30,Killing Them Softly,False,6.026,2196
7798,False,/tZJIL1n3eGZd3mZyto3Ux2xNEBW.jpg,"['Drama', 'Romance', 'Western']",10533,en,The Scarlet Letter,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals.",16.587,/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg,1995-10-13,The Scarlet Letter,False,6.0,463
7799,False,/g1cMEQnEptUJ7Sv8SRjWBTTHyMv.jpg,"['Horror', 'Mystery', 'Thriller']",565028,en,Candyman,"Anthony and his partner move into a loft in the now gentrified Cabrini-Green. After a chance encounter with an old-timer exposes Anthony to the true story behind Candyman, he unknowingly opens a door to a complex past that unravels his own sanity and unleashes a terrifying wave of violence.",20.894,/qeV15PpR8jFJA9TF9JPXIoqEgp1.jpg,2021-08-25,Candyman,False,6.025,1576
7800,False,/pA64SA1yextORgxiUqGm7KUSo2n.jpg,"['Science Fiction', 'Mystery', 'Thriller', 'Romance']",269795,en,2:22,"Two planes almost collide after a blinding flash of light paralyzes air traffic controller Dylan Branson for a few seconds. Suspended from his job, Dylan starts to notice an ominous pattern of sounds and events that repeats itself in exactly the same manner every day, ending precisely at 2:22 p.m. Also drawn into a complex relationship with a woman, Dylan must figure out a way to break the power of the past and take control of time itself.",16.788,/f88O2AkBe7KXhQznFs6zOdpClcs.jpg,2017-06-29,2:22,False,6.025,1455
7801,False,/8pl2t8FvYHHEAT6ly8YtJJWd1bn.jpg,['Drama'],249660,en,God's Not Dead,"After he refuses to disavow his faith, a devout Christian student must prove the existence of God or else his college philosophy professor will fail him.",21.771,/yKUzBolWrwyByevBtDPfy3kIumv.jpg,2014-03-21,God's Not Dead,False,6.025,899
7802,False,/16ik8U3nxKZnRUguOUIxFe2yYdk.jpg,"['Comedy', 'Drama', 'Romance']",11777,en,I.Q.,Albert Einstein helps a young man who's in love with Einstein's niece to catch her attention by pretending temporarily to be a great physicist.,13.55,/1dLR9LX4O8DSyaU5OR3N0472IR.jpg,1994-12-24,I.Q.,False,6.0,456
7803,False,/pgabD5cow3ALwPjTRNbev3CRiUV.jpg,"['Comedy', 'Action', 'Crime']",9416,en,Money Talks,"Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.",17.829,/bN57Rl003E9pYred5kw9Rp8h9Np.jpg,1997-08-22,Money Talks,False,6.0,387
7804,False,/vmDpLofmDgDx3KXTNzRc6dYROim.jpg,"['Action', 'Comedy', 'Western', 'Crime']",1969,en,Bandidas,"Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.",19.337,/8aIYVBPI5Ld81I4tcHkvzoUoCEy.jpg,2006-01-18,Bandidas,False,6.0,1089
7805,False,/hzPcEqyxZauvKZmUT2aJxntWPVf.jpg,['Horror'],672582,en,The Deep House,"While diving in a remote French lake, a couple of YouTubers who specialise in underwater exploration videos discover a house submerged in the deep waters. What was initially a unique finding soon turns into a nightmare when they discover that the house was the scene of atrocious crimes. Trapped, with their oxygen reserves falling dangerously, they realise the worst is yet to come: they are not alone in the house.",21.207,/52E0LGcMKHOO91P4j6hdHKVwITP.jpg,2021-06-30,The Deep House,False,6.024,996
7806,False,/jUeUWPkq7rDIjrDsm0tWVuoTEwq.jpg,"['Family', 'Adventure', 'Comedy', 'Music', 'Animation']",258509,en,Alvin and the Chipmunks: The Road Chip,"Through a series of misunderstandings, Alvin, Simon and Theodore come to believe that Dave is going to propose to his new girlfriend in New York City - and dump them. They have three days to get to him and stop the proposal.",38.62,/aQhFoqby8UYq4uGQXOtV7P8JLBl.jpg,2015-12-17,Alvin and the Chipmunks: The Road Chip,False,6.0,1635
7807,False,/terUBOEDOQHb63jeC6END85hbVH.jpg,"['Family', 'Adventure']",74944,fr,La Guerre des boutons,1960. The thrilling battles waged by a band of kids from two rival villages in the southern French countryside.,7.527,/mLU5ZYsjaQYtWqxtNFUQ8H1q5zy.jpg,2011-09-14,War of the Buttons,False,6.0,414
7808,False,/mEbTaD4s455YAXqzG032239azrV.jpg,['Comedy'],58013,it,La banda dei Babbi Natale,"On Christmas Eve, three friends dressed as Santa Clauses are arrested in what seems to be a burglary and taken to the police, accused of being the infamous ""Santa Claus Gang"". While trying to prove their innocence, the trio explains why they found themselves in such a strange situation.",6.951,/uPiRMJ2JrIy7ouEmoUcy7Q8rlub.jpg,2010-12-17,The Gang of Santa Clauses,False,6.0,1043
7809,False,/zKctuZIWdni1QxTEt4SsNyysdxW.jpg,"['Drama', 'Thriller']",2575,en,The Tailor of Panama,"A British spy is banished to Panama after having an affair with an ambassador's mistress. Once there he makes connection with a local tailor with a nefarious past and connections to all of the top political and gangster figures in Panama. The tailor also has a wife, who works for the Panamanian president and a huge debt. The mission is to learn what the President intends to do with the Canal.",16.863,/na80ysnoCvoxwGTMWCWYvnmaDlz.jpg,2001-03-30,The Tailor of Panama,False,6.0,487
7810,False,/6H1D7eAHNae6omWLGJBcUtoEkXo.jpg,"['Crime', 'Action', 'Mystery', 'Thriller']",593395,it,Diabolik,"1960s, the city of Clerville. The forthcoming visit of heiress Eva Kant, who'll be bringing a famous pink diamond with her, catches the attention of Diabolik, the infallible and elusive thief whose real identity is unknown: while trying to steal the jewel, he finds himself bewitched by Eva's charm, a feeling she may be reciprocating. But the police, led by relentless Inspector Ginko, is rapidly closing in on him...",13.766,/9bOwV2V9r6LikmKHMDgmu9jcE92.jpg,2021-12-16,Diabolik,False,6.0,585
7811,False,/ldHPIMzOxS1bvEDtzPWS4csOhd8.jpg,"['Action', 'Thriller']",531503,en,Point Blank,A nurse is forced to spring a wounded murder suspect from the hospital when the man’s brother kidnaps his pregnant wife and wants to make a trade.,14.986,/weAvkxl0dnPevIKD8fwHjiOi6tc.jpg,2019-07-12,Point Blank,False,6.023,541
7812,False,/uG4rYJVsHI163uyCJbLhhTPiUYP.jpg,"['Fantasy', 'Thriller', 'Drama']",8884,en,Franklyn,"Set between the parallel worlds of contemporary London and the futuristic faith dominated metropolis of Meanwhile City, Franklyn weaves a tale of four souls, whose lives are intertwined by fate, romance and tragedy. As these worlds collide, a single bullet determines the destiny of these four characters.",9.821,/5yns10om8I19j4OHy1zoVRilAnw.jpg,2008-10-16,Franklyn,False,6.0,355
7813,False,/ayNzn2jbKJbJWGNEWzLYgikVxs.jpg,"['Action', 'Crime', 'Drama']",6935,fr,Yamakasi - Les samouraïs des temps modernes,"Yamakasi - Les samouraïs des temps modernes is a 2001 French movie written by Luc Besson. It demonstrates the skills of the Yamakasi, a group of traceurs who battle against injustice in the Paris ghetto. They use parkour to steal from the rich in order to pay off medical bills for a kid injured copying their techniques.",11.389,/7INcVJWvyT5pwnGHTYrhZXD7zvS.jpg,2001-04-04,Yamakasi,False,6.0,557
7814,False,/dM69VHjYFs8JBFNwI1rG0c7xeQz.jpg,"['Family', 'Animation', 'Adventure', 'Comedy']",5559,en,Bee Movie,"Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.",43.906,/rYBaXgvTKFS8iZC7Wr8SMomSauQ.jpg,2007-10-28,Bee Movie,False,6.023,4878
7815,False,/rJbDh4nIjxQFlFjK6k2SktTTT01.jpg,['Comedy'],13997,en,Black Sheep,"When dignified Albert Donnelly runs for Governor, his team moves to keep his slow-witted and klutzy younger brother, Mike, out of the eye of the media. To baby-sit Mike, the campaign assigns sarcastic Steve, who gets the experience of a lifetime when he tries to take Mike out of town during the election.",12.445,/bqIW5oE4WeHAvk1nh2Y6rfOLGrF.jpg,1996-02-01,Black Sheep,False,6.022,401
7816,False,/hlPOs551MEegrr6M3yYATBWy58e.jpg,"['Family', 'Animation', 'Adventure', 'Comedy']",13654,en,101 Dalmatians II: Patch's London Adventure,"Being one of 101 takes its toll on Patch, who doesn't feel unique. When he's accidentally left behind on moving day, he meets his idol, Thunderbolt, who enlists him on a publicity campaign.",31.309,/rFTt7pNSCJKLZ2RZldJuq6ON6Ti.jpg,2003-03-02,101 Dalmatians II: Patch's London Adventure,False,6.022,1172
7817,False,/vViHHmMoCXCKMAM9FjhqaeTtcwA.jpg,"['Science Fiction', 'Comedy', 'Adventure', 'Romance']",11379,en,The Adventures of Buckaroo Banzai Across the 8th Dimension,"Adventurer/surgeon/rock musician Buckaroo Banzai and his band of men, the Hong Kong Cavaliers, take on evil alien invaders from the 8th dimension.",21.716,/l9NDh3IYPAmSYjqMcxPfUh83Xwm.jpg,1984-08-10,The Adventures of Buckaroo Banzai Across the 8th Dimension,False,6.022,430
7818,False,/bPYxAInKgQbvLCUqDA3ZrMhx6Kq.jpg,"['Drama', 'War']",293767,en,Billy Lynn's Long Halftime Walk,19-year-old Billy Lynn is brought home for a victory tour after a harrowing Iraq battle. Through flashbacks the film shows what really happened to his squad – contrasting the realities of war with America's perceptions.,10.466,/vblJ5cTqZKg3DSyN1z8JxTUyf2Y.jpg,2016-11-10,Billy Lynn's Long Halftime Walk,False,6.0,563
7819,False,/8U9yGCSAhzSDnVUmIQpFMOIBc6q.jpg,"['Action', 'Crime', 'Thriller']",278924,en,Mechanic: Resurrection,"Arthur Bishop thought he had put his murderous past behind him when his most formidable foe kidnaps the love of his life. Now he is forced to travel the globe to complete three impossible assassinations, and do what he does best, make them look like accidents.",60.999,/8L4Nf2R1Dkph2EYhOmbnXbBoLUF.jpg,2016-08-25,Mechanic: Resurrection,False,6.0,3380
7820,False,/5YnUQ5oRXjQcxuqwn76NoIxwRV2.jpg,"['Comedy', 'Romance', 'Drama']",209249,en,The Love Punch,"Retirement at last! Middle-aged and divorced, company owner Richard Jones is looking forward to a worry-free existence as he arrives at his office on his last day of work. Much to his dismay, he discovers that the management buyout of his company was fraudulent. The company is now bankrupt and the employee pension fund — including his own — has been embezzled. Enlisting the help of his ex-wife Kate, Richard sets out to track down the shady businessman behind the fraud.",11.079,/iaJZm5z38RUi9czHxaiayN1OMAe.jpg,2014-01-13,The Love Punch,False,6.021,434
7821,False,/qiCzhx0mu2ojmIL30iXe6H4abTF.jpg,"['Horror', 'Mystery', 'Science Fiction', 'Thriller']",4858,en,The Invasion,"Washington, D.C. psychologist Carol Bennell and her colleague Dr. Ben Driscoll are the only two people on Earth who are aware of an epidemic running rampant through the city. They discover an alien virus aboard a crashed space shuttle that transforms anyone who comes into contact with it into unfeeling drones while they sleep. Carol realizes her son holds the key to stopping the spread of the plague and she races to find him before it is too late.",33.684,/zEODKtBm9JUuylFLpsrA93Juozv.jpg,2007-08-17,The Invasion,False,6.021,1523
7822,False,/hPlL6FjbbZGZNfNaBePhOXSB9WY.jpg,"['Crime', 'Drama', 'Mystery', 'Thriller', 'Action']",1642,en,The Net,"Angela Bennett is a freelance computer systems analyst who tracks down software viruses. At night she hooks up to the internet and chats to others 'surfing the net'. While de-bugging a new high-tech game for a cyber friend, she comes across a top secret program and becomes the target of a mysterious organization who will stop at nothing to erase her identity and her existence, in order to protect the project.",17.967,/dtupntUFMD5iXBo8HLfALt2ET4R.jpg,1995-07-28,The Net,False,6.021,1366
7823,False,/o3505VxhHKHbfTmuNif1ukjXDxI.jpg,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'Horror']",335866,en,Circle,"In a massive, mysterious chamber, fifty strangers awaken to find themselves trapped with no memory of how they got there.  Organized in an inward-facing circle and unable to move, they quickly learn that every two minutes, one of them must die…executed by a strange device in the center of the room.",14.334,/hbIL53MdZFJXsgxXaSOVuApWTs8.jpg,2015-05-28,Circle,False,6.0,1976
7824,False,/b83mjgS72dfZpUSsP4AtzM6TIZe.jpg,"['Action', 'Science Fiction', 'Thriller']",64635,en,Total Recall,"Factory worker Doug Quaid takes a virtual mind-trip vacation with the Rekall company, opting for implanted memories of being a spy. When the procedure goes wrong, Quaid becomes a wanted man by the police and joins forces with a rebel fighter to stop the evil Chancellor Cohaagen.",33.793,/jXvrRY2p6vf5QsGGckWJt0EL3WH.jpg,2012-08-02,Total Recall,False,6.0,5498
